path	sha256	flow	entry_or_caller	effect_or_consumer	tests	state	evidence	next_action
packages/containerhub-front/src/cruds/MonitoringFilters.ts	100db1c2ac8209d75980d679892dc94428acd8e3d71876c4b30c977fc34d2c47	monitoring	MonitoringCrud.ts:22	drop null/undefined filters before serialization	MonitoringCrud.test.ts:5-15	unchanged	packages/containerhub-front/src/cruds/MonitoringFilters.ts:1-5 one predicate; operator semantics retained	Reuse current helper; no abstraction.
packages/containerhub-front/src/cruds/__tests__/MonitoringCrud.test.ts	e88f73e28a2985dc9e7b76593f019b0bc2a10a86d373908e0f4a510a7470270c	monitoring	activeMonitoringFilters import	filter nulls and retain status	self: single pure helper test	unchanged	packages/containerhub-front/src/cruds/__tests__/MonitoringCrud.test.ts:1-15 one assertion batch	Test does not exercise real list request.
packages/containerhub-front/src/locales/monitoring.ts	3e784a2fc5ce13ba856c32af0d9c036e14830b8197b335b63e03107824a0c7e2	monitoring	i18n plugin imports monitoringEs/monitoringEn	labels/feedback for config, history, chart and errors	monitoring-readability.spec.ts:49-77 indirect Spanish UI	unchanged	packages/containerhub-front/src/locales/monitoring.ts:1-12 Spanish labels; 13-24 English labels	Keep catalog; no duplication removal without changing keys.
packages/containerhub-front/src/pages/MonitoringCreateDialog.vue	8217234d05fea0135f931943c3dca9237987a744b84a27d9d12e5a73e0375278	monitoring	MonitoringPage.vue:35,73 exposed open()	fetch service/status → validate/select → POST → emit/refresh	monitoring-readability.spec.ts:13-77 intercepted UI	unchanged	packages/containerhub-front/src/pages/MonitoringCreateDialog.vue:1-62 UI selection/form; 64-93 local state/options; 95-108 load/error; 110-125 save/emit/refresh	Pre-existing uncommitted extraction, not ours; validate same UI actions and request cadence before accepting as verified refactor.
packages/containerhub-front/src/pages/MonitoringHistoryPage.vue	3f6eb3d488dcfc06cc8a6b554a41c5da7da0c2f635e2c30407948c504a88c401	monitoring	router/index.ts:15; MonitoringPage.vue:72	GET config then samples → task filtering/charts/table/error	pages/__tests__/MonitoringHistoryPage.test.ts:5-19 source regex; MonitoringHistory.test.ts:60-64 API	unchanged	packages/containerhub-front/src/pages/MonitoringHistoryPage.vue:1-41 UI dates/charts/table; 43-88 chart computation; 90-107 request/error/format	Maintain page state owner; regex test not UI proof. Avoid chart extraction without measured readability gain.
packages/containerhub-front/src/pages/MonitoringPage.vue	dd5f11d08b67001df364e05402efa0c383bfd52d0083aec58fabd0ea2031789b	monitoring	router/index.ts:11; navigation.ts:18	useCrud list, create dialog, history route, confirm status/delete → refresh	monitoring-readability.spec.ts:13-77 create only; Monitoring.test.ts:36-94 backend	unchanged	packages/containerhub-front/src/pages/MonitoringPage.vue:1-43 list/actions/dialog; 45-76 pagination/auth/create feedback; 77-90 confirm/action/error	Pre-existing uncommitted dialog cut reviewed but not attributed; no further extraction; verify baseline before any edit.
packages/containerhub-front/src/pages/__tests__/MonitoringHistoryPage.test.ts	7002441147f9359d872adec2be5ac1e240a69a9d116838e58f309eeb2051c412	monitoring	read MonitoringPage/HistoryPage/router source	regex for route, date inputs, charts and API path	self: static assertions only	unchanged	packages/containerhub-front/src/pages/__tests__/MonitoringHistoryPage.test.ts:1-19 full file; regex checks paths/markup not runtime behavior	Keep as static guard, not history UI equivalence evidence.
packages/containerhub-front/e2e/audits.spec.ts	360745f8d8d3d7fc729556ca9615faadfd76c146d9db455f09bcb90913df0cbd	front-pages-harness	Playwright /crud/audit; router/index.ts:113	Home gallery → protected Drax audit table; navigation.ts:30	self E2E; real login + GET /api/audits	unchanged	packages/containerhub-front/e2e/audits.spec.ts:10-29	Keep; requires live backend/account.
packages/containerhub-front/e2e/browser-tab.spec.ts	05a594f0b820ce43a87ec02005831727a4a88b14b6f643f732cee3320ec8a4f9	front-pages-harness	Playwright routes; router/index.ts:142	document title and favicon; navigation.ts:36	self E2E; synthetic AuthStore, browser metadata	unchanged	packages/containerhub-front/e2e/browser-tab.spec.ts:5-29,52-94	Keep route metadata characterization; not real auth.
packages/containerhub-front/e2e/docker-version.spec.ts	48cc9c2d11db1ca47df88278bf9e66f6808f237ffda1d292f94bab424d113060	front-pages-harness	Playwright home/login; App.vue menu	ServiceRoutes.ts:162 → /api/docker/version; home drawer	self E2E; real backend	unchanged	packages/containerhub-front/e2e/docker-version.spec.ts:10-30	Keep; needs live Docker/auth.
packages/containerhub-front/e2e/ghost-containers.spec.ts	7bfa645b330d87791962775f53773a36a83ded10e727bb9f2116bb9fe6beb30e	front-pages-harness	Playwright /ghost-containers; router/index.ts:47	GhostContainersPage.vue:2 → GhostContainersCrud	self E2E; live orphan/healthy fixtures	unchanged	packages/containerhub-front/e2e/ghost-containers.spec.ts:3-23	Keep; environment fixtures required.
packages/containerhub-front/e2e/ghost-node-navigation.spec.ts	709ccdf6aacfa1301e2b812dd9566af3eff652aea32fbb54e8afe227541c98a8	front-pages-harness	Playwright ghost node link; GhostContainersPage.vue:5	NodesPage.vue:19-25 → NodesCrud.ts:22	self E2E; mocked auth and node/ghost APIs	unchanged	packages/containerhub-front/e2e/ghost-node-navigation.spec.ts:6-57	Keep permission/deep-link characterization.
packages/containerhub-front/e2e/image-navigation.spec.ts	693c33e2e41b37708ef29711d5dd39b35918faed03bd4c2d1113eed55cecc0c2	front-pages-harness	Playwright services image and GitLab; ServicesPage.vue:82-85	RegistryImagesPage.vue:75-113; GitLabProjectsPage.vue:180-225	self E2E; mocked API responses	unchanged	packages/containerhub-front/e2e/image-navigation.spec.ts:20-103	Keep cross-page tag/deployment proof; mocked only.
packages/containerhub-front/e2e/networks.spec.ts	62852e9877f71b26d5ed80a9e6181d1f05df2256f6a2edd140375183872ea888	front-pages-harness	Playwright /networks; router/index.ts:53	NetworksPage.vue:37-52 → NetworksCrud.ts:45-75	self E2E; live network fixtures	unchanged	packages/containerhub-front/e2e/networks.spec.ts:12-55	Keep live filters check; environment-dependent.
packages/containerhub-front/e2e/nodes.spec.ts	0438d7b4f837bd167e4ffc2db198e8fa6f9674be69e1c5be4ce1e2989acf8537	front-pages-harness	Playwright /nodes; router/index.ts:41	NodesPage.vue:3-14 → NodesCrud.ts:20-40	self E2E; live backend/Docker	unchanged	packages/containerhub-front/e2e/nodes.spec.ts:10-53	Keep; retry delay is harness-specific, not page logic.
packages/containerhub-front/e2e/service-remove.spec.ts	9191392dcd4806982ef7229ede71cb83cf518ab7de16a71a86a002c314f8ecd9	front-pages-harness	Playwright /services; ServicesPage.vue:44-52	ServicesPage.vue removeSelected → ServiceRoutes.ts remove endpoint	self E2E; destructive live fixture	unchanged	packages/containerhub-front/e2e/service-remove.spec.ts:11-49	Keep isolated; do not run against real services without authorization.
packages/containerhub-front/e2e/service-restart.spec.ts	6fc5d45ec17ba71d310dfb4feb763d9ad6e2af950b637fc297b00b36707abf74	front-pages-harness	Playwright /services; ServicesPage.vue:36-43	ServicesPage.vue restartSelected → ServiceRoutes.ts restart endpoint	self E2E; live fixture mutation	unchanged	packages/containerhub-front/e2e/service-restart.spec.ts:11-43	Keep isolated; do not run against real services without authorization.
packages/containerhub-front/e2e/services-readability.spec.ts	f6b5b461da8be728ebc48664ec54100fe43a6d2adad64ef26f7ed17174dad6fd	front-pages-harness	Playwright /services; router/index.ts:77	ServicesPage.vue:94-104 → ServiceTasksPanel.vue	self E2E; mocked task/node/auth APIs	unchanged	packages/containerhub-front/e2e/services-readability.spec.ts:9-44	Keep focused action gating/request-count characterization.
packages/containerhub-front/e2e/services-tasks.spec.ts	131b46814e026e9a21898c931d2ea82a38136b000851bbd7a42a44d013c43cee	front-pages-harness	Playwright /services; ServicesPage.vue:91-107	Task logs/terminal WebSocket; ServiceRoutes.ts:153	self E2E; live Swarm terminal	unchanged	packages/containerhub-front/e2e/services-tasks.spec.ts:10-144	Keep live keyboard/clipboard scenarios; no runtime proof in review.
packages/containerhub-front/e2e/settings.spec.ts	1c871990f725af526be79ad252d11bd0cf8b5a368dffcb885df972880905e1d9	front-pages-harness	Playwright /settings; router/index.ts:107	SettingsPage.vue:15-41 → SettingsApi.ts:9-17	self E2E; real login, mocked settings GET/PUT	unchanged	packages/containerhub-front/e2e/settings.spec.ts:10-52	Keep; mocked PUT does not prove persistence.
packages/containerhub-front/e2e/task-inspect.spec.ts	d71348a72c2f4819c7d43a49070212f74dd0e17a62e4b7a4f82ddd0c78090d61	front-pages-harness	Playwright /services and /inspect/:taskId; router/index.ts:83	TaskInspectPage.vue → /api/docker/task/:taskId/inspect	self E2E; first live, rest synthetic auth+API	unchanged	packages/containerhub-front/e2e/task-inspect.spec.ts:7-46,48-182; revisión de puerta: La primera prueba usa login, tarea y respuesta reales; las otras tres comparten login local pero ejercitan datos sintéticos, fallos, carrera de respuestas, portapapeles y layout. Extraer un fixture común añade un salto y puede ocultar la diferencia real/sintético. Riesgo: perder el orden popup/respuesta, la conservación de datos tras error o la respuesta tardía; no se ejecutó Playwright aquí.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/playwright.config.ts	3dbe96fa775b3aefc5a3f27c223ba77831f77521e5374aae8e56ace72dded044	front-pages-harness	package.json:11 test:e2e → Playwright	webServer starts backend/frontend; Vite proxy; SQLite deletion	test:e2e specs; not executed	blocked	packages/containerhub-front/playwright.config.ts:3-23	Masked bootstrap value at line 10 prevents complete read; do not infer/reveal; inspect with authorized unmasked access before review. Never run config blindly.
packages/containerhub-front/src/__tests__/rest.test.ts	e3760efd1d5ae65f76ba3a57bf213034ca4be64768298a7a9087368b34eb9d91	front-pages-harness	package.json:10 node --import tsx --test	restHeaders.ts:3 authorizationHeader; rest.ts:7-22	self unit; token/null only	unchanged	packages/containerhub-front/src/__tests__/rest.test.ts:1-8	Keep narrow contract; no network execution proof.
packages/containerhub-front/src/__tests__/viteConfig.test.ts	80ab73d45febbe7139d27d856a85e30ffbd3180c9de7cc16f9f896864a91fdbd	front-pages-harness	package.json:10 node test	vite.config.ts:6-29 proxy default	self unit; import config dynamically	unchanged	packages/containerhub-front/src/__tests__/viteConfig.test.ts:4-16	Keep proxy contract; test mutates/restores env.
packages/containerhub-front/src/pages/ClusterInformationPage.vue	beec6ee9daaae4e999f0017ea4614863fd5089bf7110afb6fb3d1b008d57e2f4	front-pages-harness	router/index.ts:59; navigation.ts:17	rest.ts:7 → ServiceRoutes.ts:163-179; RefreshOptions.vue:55 → ClusterVisualizer.vue:74	ClusterSummary.test.ts:42 backend; no focused page test	unchanged	packages/containerhub-front/src/pages/ClusterInformationPage.vue:19-26,54-117; revisión de puerta: Resumen, nodos y temporizador tienen un único dueño; RefreshOptions ya posee la edición de opciones y ClusterVisualizer la presentación. Sacar el timer a un composable con un solo consumidor alarga el recorrido. Riesgo de equivalencia si se toca: doble fetch al activar, intervalos/reprogramación, error que conserva nodos, cancelación al desmontar y resumen que no se refresca; no hay test focal de UI.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/src/pages/GhostContainersPage.vue	52d5bd989846d10df1b79cc1011d59de1e21adfa835d8f5cc74b29aa8b974d8e	front-pages-harness	router/index.ts:47; navigation.ts:20	GhostContainersCrud.ts; nodes route via router-link:5	ghost-node-navigation.spec.ts:30-57; ghost-containers.spec.ts:12-23	unchanged	packages/containerhub-front/src/pages/GhostContainersPage.vue:2-20	Keep permission-gated link and simple formatting.
packages/containerhub-front/src/pages/GitLabProjectsPage.vue	7a1b4a086075d5f92a629bb361a02bf7e358c5f63c2d36132accf38ae399a1ae	front-pages-harness	router/index.ts:71; GitLabProjectsCrud.ts:19-35	rest.ts:7 → GitLabRoutes.ts:25-27; serviceImageUsage; registryRoute → RegistryImagesPage.vue	GitLabProjectsPage.test.ts:5-31 regex; image-navigation.spec.ts:65-103 mocked	blocked	packages/containerhub-front/src/pages/GitLabProjectsPage.vue:41-125,150-247; revisión de puerta: La fila desplegada mezcla tags, despliegues y pipeline, pero las cachés por proyecto/tag sobreviven al colapso y sirven también a las columnas; mover la fila entera impondría demasiados props/eventos o duplicaría estado. La prueba de navegador sólo cubre el camino feliz sintético; no prueba errores/reintentos ni alternar proyectos. Riesgo: secuencia/cantidad de requests, caché y errores visibles.	Corte no ejecutado; puerta: Caracterizar GREEN antes/después en navegador interceptado: dos proyectos, colapso/reapertura sin nueva carga, filtro de tags, selección de tag, fallos y reintentos de tags/pipeline, desplegados, requests y errores. Sólo aprobar una frontera si reduce el recorrido sin duplicar las cachés del padre; no equivale a GitLab real.
packages/containerhub-front/src/pages/HomePage.vue	f7f076931930560443b3c3f50e2635fc24718dc126805e3a3d188081d3759408	front-pages-harness	router/index.ts:23	navigation.ts:1-34 → HomeGallery.vue	audits.spec.ts:10-29; browser-tab.spec.ts:52-60	unchanged	packages/containerhub-front/src/pages/HomePage.vue:1-8	Keep thin composition.
packages/containerhub-front/src/pages/LoginPage.vue	1b687dd4cb5e3c11f4080155670653c4c7625d7d06cae78f3e069bab5a75b520	front-pages-harness	router/index.ts:29,167-179	IdentityLogin → onLoginSuccess router.replace:18-24	LoginPage.test.ts:11-29 regex; audits.spec.ts:10-16 live	unchanged	packages/containerhub-front/src/pages/LoginPage.vue:1-25,27-98	Keep local theme/redirect; do not merge router guards.
packages/containerhub-front/src/pages/NetworksPage.vue	271e70980c3be2dffbce2099d55bef666a79f666c10bd92c3998a121e2db43fa	front-pages-harness	router/index.ts:53; navigation.ts:9	NetworksCrud.ts:44-75 → ServiceRoutes.ts:182; AutoCrudFilters.vue	NetworksPage.test.ts:5-22 regex; networks.spec.ts:12-55 live	unchanged	packages/containerhub-front/src/pages/NetworksPage.vue:2-25,36-52	Keep attachable filter with existing Drax filter owner.
packages/containerhub-front/src/pages/NodesPage.vue	bc372c4821bc72e0fcd4a636b8c5293638fc47a89ae7005c4a8ab125ec7263bd	front-pages-harness	router/index.ts:41; GhostContainersPage.vue:5	NodesCrud.ts:20-40 → ServiceRoutes.ts:161; nodeResources.ts:3	NodesPage.test.ts:8-34; nodes.spec.ts:10-53; ghost-node-navigation.spec.ts:30-57	unchanged	packages/containerhub-front/src/pages/NodesPage.vue:2-26	Keep query→search bridge; do not duplicate CRUD state.
packages/containerhub-front/src/pages/RegistryImagesPage.vue	73343ec9b106db08cfdefb9b7f303e7ba0d4cfada8b6e75f5bd0695fad5ee67f	front-pages-harness	router/index.ts:65; GitLabProjectsPage.vue:240; ServicesPage.vue:82-85	RegistryImagesCrud.ts:17-37; RegistryImageDetails.vue:72-129 → RegistryRoutes.ts:20-22	RegistryImagesPage.test.ts:5-23 regex; image-navigation.spec.ts:44-63 mocked	unchanged	packages/containerhub-front/src/pages/RegistryImagesPage.vue:38-49,65-113	Keep page URL owner and details child; no extraction without stronger evidence.
packages/containerhub-front/src/pages/StacksPage.vue	611b5864c2c7ff49e3a96317671d7d1e5e5a333a09caaa56583bfd9020e0bef0	front-pages-harness	router/index.ts:35; navigation.ts:6	StacksCrud.ts; services deep link → ServicesPage.vue:183-195	no focused page test; route-level coverage only	unchanged	packages/containerhub-front/src/pages/StacksPage.vue:2-25	Keep simple stack link.
packages/containerhub-front/src/pages/TasksMonitorizationPage.vue	45fd7ef3f93ad120e3162d8a2ee11965adcefb8536e1bb69641c76d85baca375	front-pages-harness	router/index.ts:19; navigation.ts:19	TaskMonitorizationCrud.ts → TaskMonitorizationRoutes.ts	no focused page test; backend route test separate	unchanged	packages/containerhub-front/src/pages/TasksMonitorizationPage.vue:2-19	Keep thin CRUD wrapper.
packages/containerhub-front/src/pages/__tests__/GitLabProjectsPage.test.ts	7d39551a6819c95ef3e5740bede99f5eec878502ecc02c0b519959367737c910	front-pages-harness	package.json:10 node test	GitLabProjectsPage.vue:12-125; GitLabProjectsCrud.ts:47-53	self source-regex; image-navigation.spec.ts:65-103 behavior	unchanged	packages/containerhub-front/src/pages/__tests__/GitLabProjectsPage.test.ts:5-31; revisión de puerta: El regex vigila además ausencia de ContainerScan y contrato de columnas no cubiertos íntegramente por el E2E feliz. Eliminarlo hoy pierde una alarma, aunque texto fuente no prueba UI. Si la propiedad cambia, actualizar sólo sus aserciones con caracterización de expansión, errores/reintentos y navegación antes/después; no llamar equivalentes al E2E sintético y GitLab real.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/src/pages/__tests__/LoginPage.test.ts	1e6576dc24663084d5c5a10f14b4be52570ce58a0d786846e051fb495fc444d5	front-pages-harness	package.json:10 node test	LoginPage.vue:18-24; router/index.ts:160-179; App.vue	self source-regex; audits.spec.ts login E2E	unchanged	packages/containerhub-front/src/pages/__tests__/LoginPage.test.ts:5-29; revisión de puerta: Las aserciones de redirect y marca siguen detectando un cambio no cubierto por los E2E que entran por ruta protegida: no comprueban visita autenticada a /login, fallback '/' ni tema/branding. Regex frágil, pero quitarlo ahora reduce cobertura; un futuro test de navegador debe comparar redirect seguro y tema con el original.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/src/pages/__tests__/NetworksPage.test.ts	b7f243308995793fc24cb777e14c30786d0d1a4602168bd0454a21e64a5577e1	front-pages-harness	package.json:10 node test	NetworksPage.vue:2-52; NetworksCrud.ts:120-133	self source-regex; networks.spec.ts live	unchanged	packages/containerhub-front/src/pages/__tests__/NetworksPage.test.ts:5-22; revisión de puerta: El E2E de redes sí verifica filtros, limpieza y fecha con Docker/credenciales configuradas, pero no la configuración de columnas Drax ni las aserciones negativas del regex. Conservar el guard textual barato hasta cobertura conductual equivalente; al modificar filtros comparar solicitudes, selección booleana/clear y UI antes/después, no inferir equivalencia de un test estático.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/src/pages/__tests__/NodesPage.test.ts	e601caf9e2f5b98edfdd8cdcfe91fab5e46236fa84e4ea5499a61a5027c0d0c2	front-pages-harness	package.json:10 node test	nodeResources.ts:3-6; NodesPage.vue:2-26; NodesCrud.ts:51-57	self formatter unit + page source-regex; nodes.spec.ts live	unchanged	packages/containerhub-front/src/pages/__tests__/NodesPage.test.ts:4-34	Keep pure formatter check; update owner regex only when changed.
packages/containerhub-front/src/pages/__tests__/RegistryImagesPage.test.ts	5e9e602561a2860325a8f74726e820adda03bf5b4cf78d59c5723f2d99b88656	front-pages-harness	package.json:10 node test	RegistryImagesPage.vue:12-49,75-113; RegistryImageDetails.vue:101-129	self source-regex; image-navigation.spec.ts:44-63 behavior	unchanged	packages/containerhub-front/src/pages/__tests__/RegistryImagesPage.test.ts:5-23; revisión de puerta: El E2E interceptado prueba deep link y digest, pero no todos los límites negativos de slots/columnas ni el ciclo de detalle/cierre/cambio de tag. El regex es frágil y no demuestra interfaz real; eliminarlo sólo tras una caracterización que cubra esos contratos sin perder selección URL o requests.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/src/pages/cluster/ClusterVisualizer.vue	99e013558f5a487378d3f51c9bf089ff89b2d16a56c39d1c03cd20011f8ee364	front-pages-harness	ClusterInformationPage.vue:21-26	node/task table props; nodeResources.ts:3-6 is existing shared formatter	no focused component test; cluster summary backend only	unchanged	packages/containerhub-front/src/pages/cluster/ClusterVisualizer.vue:21-23 shows 0 CPU / 0 GB when resources absent; nodeResources.ts:3-5 returns — when absent; different observable output	Do not reuse formatter without an explicitly scoped behavior change; keep current local display.
packages/containerhub-front/src/pages/cluster/RefreshOptions.vue	f2d46736b14794fe443ae56c98c251f31d333b8330e87bbbe9f8d2067ab04416	front-pages-harness	ClusterInformationPage.vue:19	defineModel options → ClusterInformationPage.vue:96-107, ClusterVisualizer.vue:24-25	no focused options test	unchanged	packages/containerhub-front/src/pages/cluster/RefreshOptions.vue:2-57	Keep single v-model owner.
packages/containerhub-front/src/pages/nodeResources.ts	a3fb26324234585953377117cf44d3f7750ca092d6b634d6a2665bfcf1c378e5	front-pages-harness	NodesPage.vue:14; NodesPage.test.ts:4	formatNodeResources → NodesPage.vue:5	NodesPage.test.ts:8-11 pure assertion	unchanged	packages/containerhub-front/src/pages/nodeResources.ts:1-6	Reuse for cluster only after confirming null/undefined semantics.
packages/containerhub-front/src/pages/settings/SettingsPage.vue	5d845cf4a5bfc9cedd5f56e4ab2ce3ad91e1a8f2b5b59fdf16f6542b931160a0	front-pages-harness	router/index.ts:107; navigation.ts:31	SettingsApi.ts:9-17 → SettingsRoutes.ts:10-29	settings.spec.ts:10-52 real login/mock API; SettingsService.test.ts backend	unchanged	packages/containerhub-front/src/pages/settings/SettingsPage.vue:3-41,44-108	Keep local form/fetch/save; distinguish mocked PUT from persistence.
packages/containerhub-front/src/providers/SettingsApi.ts	8a563e97efff4f93d7618db39caca780c547dd173b4f318054ffbe4a20e6e488	front-pages-harness	SettingsPage.vue:3,18,30	rest.ts:7-22 → SettingsRoutes.ts:10-29	settings.spec.ts:14-51 mocked; SettingsService.test.ts backend	unchanged	packages/containerhub-front/src/providers/SettingsApi.ts:1-17	Keep thin transport wrapper.
packages/containerhub-front/test-browser.js	f1a79631569000c7d9d98b3400481a2e487ae9404f35deb02539dfe0c7d5086d	front-pages-harness	manual Puppeteer invocation; no package script	localhost:5173/settings → browser console, URL	no automated assertion	unchanged	packages/containerhub-front/test-browser.js:1-19; revisión de puerta: Diagnóstico manual de consola/URL de /settings, distinto del E2E que intercepta GET/PUT y sólo aserta formulario/snackbar. No tiene consumidor interno hallado ni script npm; Puppeteer no está declarado en el manifest, por lo que no se presume ejecutable ni inútil para usuarios externos. Eliminarlo perdería visibilidad de errores del navegador.	Conservar límite actual. Reabrir sólo con cambio funcional concreto
packages/containerhub-front/test-dom.js	40bccdc03ffbd98855f1d72eba1a3d9c9a5549aed87c59aee66ee9caa8b38efe	front-pages-harness	manual Puppeteer invocation; no package script	localhost:5173/crud/user → main.innerHTML console	no automated assertion	blocked	packages/containerhub-front/test-dom.js:1-14; revisión de puerta: Dump manual de main.innerHTML en /crud/user, sin aserciones y sin invocaciones internas encontradas en archivos versionados/scripts/docs actuales. No hay sustituto equivalente al DOM de administración; la ausencia interna no prueba que nadie lo ejecute manualmente. Riesgo de eliminación: perder esta sonda puntual.	Corte no ejecutado; puerta: Confirmar con responsables si se usa fuera del repositorio; si se retira, documentar una forma equivalente de inspeccionar el DOM de /crud/user y comprobarla. Búsqueda exacta de test-dom.js en archivos versionados y docs de segunda pasada: sólo su fila de inventario; no afirma nada de consumidores externos.
packages/containerhub-front/test-mount.js	ecb7f32c73c2a44db1538cbce3b9a2400c97c2901604d260202c3cb33970197d	front-pages-harness	manual invocation; no package script	none: imports only, comment, no test body	no runnable assertion	blocked	packages/containerhub-front/test-mount.js:1-4; revisión de puerta: Stub sin test, montaje ni export; importa Playwright y acaba en dos comentarios. No aparece en scripts npm ni en referencias internas versionadas/docs, salvo inventario. Borrarlo no cambia ninguna aserción o flujo runtime del repositorio; un uso manual externo sigue siendo desconocido, no se declara inexistente.	Corte no ejecutado; puerta: Antes de ejecutar el corte, confirmar con dueño del repo que no reserva este stub para un uso externo; verificar git grep del nombre y ejecutar npm test del frontend después. La inspección actual sólo descarta consumidores internos.
packages/containerhub-front/test-network.js	3a958c17453d7c20f2d02874596e4fb02667a46dd4490c81beee988b617d34c1	front-pages-harness	manual Puppeteer invocation; no package script	localhost:5173/crud/user → request/response console	no automated assertion	blocked	packages/containerhub-front/test-network.js:1-17; revisión de puerta: Sonda manual de peticiones/respuestas de /crud/user sin aserciones; no aparece invocada por package scripts ni otros archivos versionados/docs, excepto inventario. Puede ser útil para diagnosticar fallos de red de administración y la falta de consumidor interno no establece falta de uso externo. Eliminar sin reemplazo pierde trazas.	Corte no ejecutado; puerta: Confirmar uso manual/externo y una traza equivalente de request/response en la página de usuario antes de retirar. Búsqueda exacta de test-network.js entre archivos versionados y docs de segunda pasada: sólo inventario; no concluir ausencia de consumidores externos.
packages/containerhub-front/test-screenshot.js	2e574f828ed03e9ab060949f236f0643a97bb31aef6be5d28eb34e0e78ee7a30	front-pages-harness	manual Puppeteer invocation; no package script	localhost:5173/crud/user → screenshot_user.png	no automated assertion	blocked	packages/containerhub-front/test-screenshot.js:1-10; revisión de puerta: Genera screenshot_user.png de /crud/user; no hay script npm ni referencia interna al archivo JS fuera del inventario, pero el PNG está versionado y no hay captura equivalente de esa ruta en los E2E leídos. Retirar la sonda cambia la posibilidad de regenerar el artefacto; no se presume ausencia de uso manual/externo.	Corte no ejecutado; puerta: Confirmar dueño/uso externo y destino del screenshot_user.png; proporcionar captura reproducible equivalente antes de retirar. Búsqueda exacta de test-screenshot.js en archivos versionados/docs de segunda pasada: sólo inventario; consumidores externos no comprobables desde el repo.
packages/containerhub-front/vite.config.ts	d9d4f5ca6a9bcc7e451f04c6ded8aac074ff7312394adf30dd8f95af66874c99	front-pages-harness	package.json:7-9 dev/build; playwright.config.ts:16-20	Vite alias/plugin/deepmerge optimizeDeps; /graphql and /api proxy → backend	viteConfig.test.ts:4-16 default proxy only	unchanged	packages/containerhub-front/vite.config.ts:6-31	Keep documented transitive deepmerge compatibility; no dependency change.
packages/containerhub-front/src/App.vue	8501c69d5e91224258a3628ce91d3681532c9cf01d2efe6413fe2d5662585785	front-core	packages/containerhub-front/src/main.ts:2	sidebar menu / router-view / logout	packages/containerhub-front/src/components/__tests__/DockerVersionSummary.test.ts:12;packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:55	blocked	packages/containerhub-front/src/App.vue:3-41 (literal enmascarado: 9)	Lectura de literal enmascarado por herramienta; no declarar revisión íntegra ni inferir contenido; revisar mediante acceso autorizado sin desactivar redacción.
packages/containerhub-front/src/components/AnimatedBackground.vue	62707395ca4bd55179545e81ee84370dafdfc0f7c0b7f3260256461840e444ec	front-core	packages/containerhub-front/src/App.vue:53;packages/containerhub-front/src/components/HomeGallery.vue:5;packages/containerhub-front/src/pages/LoginPage.vue:6	decoración CSS e icono de tema	Sin prueba focal identificada; inspección de fuente	unchanged	packages/containerhub-front/src/components/AnimatedBackground.vue:12-22,43-164	Sólo efecto visual; no factorizar reglas nth-child sin un requisito real.
packages/containerhub-front/src/components/AutoCrudFilters.vue	2b1b308e1d10a4f42dd4262b9c0c346ad353cc82dfa8fac7b45406b6e57cbcf2	front-core	packages/containerhub-front/src/pages/NetworksPage.vue:33;packages/containerhub-front/src/pages/MonitoringPage.vue:55;packages/containerhub-front/src/pages/services/ServicesPage.vue:153	useCrudStore.setDynamicFilters y eventos	packages/containerhub-front/src/router/__tests__/ServicesPermission.test.ts:47;packages/containerhub-front/src/cruds/__tests__/ClientProviderFilters.test.ts:10	unchanged	packages/containerhub-front/src/components/AutoCrudFilters.vue:6-15,18-40	Dos controles Drax comparten modelo; dejar dueño de filtros en página/store.
packages/containerhub-front/src/components/DockerVersionSummary.vue	0da766ab45abb116cbfc3ac52f3fda5a171842fd1ac5dbd59405d4baa733d8c6	front-core	packages/containerhub-front/src/App.vue:54	GET /api/docker/version y footer	packages/containerhub-front/src/components/__tests__/DockerVersionSummary.test.ts:12	unchanged	packages/containerhub-front/src/components/DockerVersionSummary.vue:24-38	Estado de carga simple; test es de fuente y no comprueba errores HTTP.
packages/containerhub-front/src/components/HomeGallery.vue	5455428befd303a18c88798b87dde67697edb38e4dbedcfdc888b0416b281ed0	front-core	packages/containerhub-front/src/pages/HomePage.vue:6	useMenu / MenuCard	packages/containerhub-front/src/router/__tests__/AuditSection.test.ts:22	unchanged	packages/containerhub-front/src/components/HomeGallery.vue:7-14,20-65	Dos variantes de galería en template; extraer introduce props sin reducir decisiones.
